source_human_id,tau_PU,tau_PU_level,tau_PU_verbal,tau_PEOU,tau_PEOU_level,tau_PEOU_verbal,tau_BI,tau_BI_level,tau_BI_verbal,tau_ATT,tau_ATT_level,tau_ATT_verbal,tau_AI_CAP,tau_AI_CAP_level,tau_AI_CAP_verbal
H_0819,0.7694995948201752,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.701952220605243,HIGH,You pick up new technology quickly and find it intuitive.,0.8471627181362865,HIGH,You actively seek out and adopt useful new technology tools.,1.8544706090950827,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.4243905574504654,MODERATE,You think current AI has reasonable but limited capability.
H_0820,0.939280898653231,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.0332135151691721,HIGH,You pick up new technology quickly and find it intuitive.,0.8127607357544084,HIGH,You actively seek out and adopt useful new technology tools.,0.8563303458847907,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.020866712612371222,MODERATE,You think current AI has reasonable but limited capability.
H_0821,0.6173073567065251,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.271874712386904,MODERATE,You find most apps usable but sometimes need time to learn.,1.3436738192395379,HIGH,You actively seek out and adopt useful new technology tools.,1.3735991921286095,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.976381397269102,HIGH,You believe current AI is capable of complex information tasks.
H_0822,-0.13217807227735942,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-1.1494420702242527,LOW,You find new technology interfaces difficult and frustrating.,-0.11741021459096271,MODERATE,You sometimes try new technology when it seems relevant.,0.08623887151662955,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.40372719192725054,MODERATE,You think current AI has reasonable but limited capability.
H_0823,-0.10017422597710889,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-2.1396480790659003,LOW,You find new technology interfaces difficult and frustrating.,-1.7993188818249666,LOW,You rarely choose to adopt new digital tools in daily life.,-0.23833531822455922,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.014055906641922609,MODERATE,You think current AI has reasonable but limited capability.
H_0824,0.6423414769214569,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.5623484620618764,HIGH,You pick up new technology quickly and find it intuitive.,0.11634481280977658,MODERATE,You sometimes try new technology when it seems relevant.,-0.7442832421581317,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.11819854755956728,MODERATE,You think current AI has reasonable but limited capability.
H_0825,0.3253667568344962,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.23537184253320104,MODERATE,You find most apps usable but sometimes need time to learn.,0.5344274335604561,HIGH,You actively seek out and adopt useful new technology tools.,0.8232957616022478,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.7489829091886513,HIGH,You believe current AI is capable of complex information tasks.
H_0826,1.217993039658169,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.6561715279931799,LOW,You find new technology interfaces difficult and frustrating.,0.046379703629328854,MODERATE,You sometimes try new technology when it seems relevant.,1.695230505732576,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.6330847816272214,HIGH,You believe current AI is capable of complex information tasks.
H_0827,-0.596039331237535,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.362449878350705,MODERATE,You find most apps usable but sometimes need time to learn.,0.7217988739281531,HIGH,You actively seek out and adopt useful new technology tools.,0.5711720413012883,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.6067865448013748,HIGH,You believe current AI is capable of complex information tasks.
H_0828,-0.23026317453657158,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.18892557298725807,MODERATE,You find most apps usable but sometimes need time to learn.,0.5155852152292549,HIGH,You actively seek out and adopt useful new technology tools.,0.5154540719889946,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.4819419032383928,MODERATE,You think current AI has reasonable but limited capability.
H_0829,-0.6461018012149645,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.7304707735042711,LOW,You find new technology interfaces difficult and frustrating.,0.9763234506721196,HIGH,You actively seek out and adopt useful new technology tools.,-0.6994318010095293,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.3396709096295123,LOW,You doubt that current AI handles complex real-world tasks well.
H_0830,2.42781692120176,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.6905161103160264,HIGH,You pick up new technology quickly and find it intuitive.,1.9096758347125846,HIGH,You actively seek out and adopt useful new technology tools.,2.1769964207695764,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.2387165930095696,HIGH,You believe current AI is capable of complex information tasks.
H_0831,0.5003380619192632,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.2834622770450442,MODERATE,You find most apps usable but sometimes need time to learn.,-0.07566235029568746,MODERATE,You sometimes try new technology when it seems relevant.,0.714266932520883,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.901025898064646,LOW,You doubt that current AI handles complex real-world tasks well.
H_0832,0.5865176557595699,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.31737072920571757,MODERATE,You find most apps usable but sometimes need time to learn.,0.09563295619931995,MODERATE,You sometimes try new technology when it seems relevant.,0.1373189343630853,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.46383970701944593,MODERATE,You think current AI has reasonable but limited capability.
H_0833,1.103907735639409,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.18916087158240358,MODERATE,You find most apps usable but sometimes need time to learn.,-0.04159108650926907,MODERATE,You sometimes try new technology when it seems relevant.,-0.4780973438269194,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.6289544717681007,LOW,You doubt that current AI handles complex real-world tasks well.
H_0834,-1.2128878773179506,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.1267299998401191,MODERATE,You find most apps usable but sometimes need time to learn.,-0.27429340184202244,MODERATE,You sometimes try new technology when it seems relevant.,-0.9314544313364731,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.18359587889080284,MODERATE,You think current AI has reasonable but limited capability.
H_0835,1.8291264975694794,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.215580428276399,HIGH,You pick up new technology quickly and find it intuitive.,0.885909260501562,HIGH,You actively seek out and adopt useful new technology tools.,0.8183733244848769,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.8254100103256837,HIGH,You believe current AI is capable of complex information tasks.
H_0836,-1.4788171547360285,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.2002847840076427,MODERATE,You find most apps usable but sometimes need time to learn.,0.1867796410510423,MODERATE,You sometimes try new technology when it seems relevant.,-0.18247340624042946,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.028178514975671025,MODERATE,You think current AI has reasonable but limited capability.
H_0837,0.14847756117930225,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.3659469616748419,MODERATE,You find most apps usable but sometimes need time to learn.,-0.5032137338879157,LOW,You rarely choose to adopt new digital tools in daily life.,-0.8571765076718363,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.0830000627539,MODERATE,You think current AI has reasonable but limited capability.
H_0838,0.03087956373153295,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.00800817180793276,MODERATE,You find most apps usable but sometimes need time to learn.,0.41214922931280945,MODERATE,You sometimes try new technology when it seems relevant.,0.06512159490625556,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-2.16913172182002,LOW,You doubt that current AI handles complex real-world tasks well.
H_0839,1.1099858248372905,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-1.595043079324803,LOW,You find new technology interfaces difficult and frustrating.,0.6984829524076016,HIGH,You actively seek out and adopt useful new technology tools.,-1.6020574819809716,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.23918891347718907,MODERATE,You think current AI has reasonable but limited capability.
H_0840,2.254448974881991,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.7797707787909222,HIGH,You pick up new technology quickly and find it intuitive.,-0.3845590430589699,MODERATE,You sometimes try new technology when it seems relevant.,0.11605265916157148,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.3214161475200166,LOW,You doubt that current AI handles complex real-world tasks well.
H_0841,0.3915891881501497,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.45187104714050996,MODERATE,You find most apps usable but sometimes need time to learn.,-1.0633526008597487,LOW,You rarely choose to adopt new digital tools in daily life.,-0.7774968631156333,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.2409236380161183,MODERATE,You think current AI has reasonable but limited capability.
H_0842,1.1341566763795397,HIGH,You strongly believe AI tools improve efficiency and outcomes.,2.2845374971344388,HIGH,You pick up new technology quickly and find it intuitive.,0.3270366320034709,MODERATE,You sometimes try new technology when it seems relevant.,-0.6642785903259009,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.8079005781134226,LOW,You doubt that current AI handles complex real-world tasks well.
H_0843,1.271037866362696,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.6996491511807867,LOW,You find new technology interfaces difficult and frustrating.,-0.193154984140342,MODERATE,You sometimes try new technology when it seems relevant.,-0.07665800954585532,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.5417426639994948,HIGH,You believe current AI is capable of complex information tasks.
H_0844,-0.5673956790481207,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.08260420483039804,MODERATE,You find most apps usable but sometimes need time to learn.,1.0308299958149618,HIGH,You actively seek out and adopt useful new technology tools.,-0.9089342992331191,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.683364922740659,LOW,You doubt that current AI handles complex real-world tasks well.
H_0845,1.2545375933563343,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.7849767772051026,HIGH,You pick up new technology quickly and find it intuitive.,2.9519245540365175,HIGH,You actively seek out and adopt useful new technology tools.,1.6103335785289592,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.081088133740651,HIGH,You believe current AI is capable of complex information tasks.
H_0846,-0.5596452204288895,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.7576916975206186,LOW,You find new technology interfaces difficult and frustrating.,0.47122589567776496,MODERATE,You sometimes try new technology when it seems relevant.,0.20078045178876594,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.523892989610078,LOW,You doubt that current AI handles complex real-world tasks well.
H_0847,1.02843156762646,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.503610953175002,HIGH,You pick up new technology quickly and find it intuitive.,2.3434647576445045,HIGH,You actively seek out and adopt useful new technology tools.,0.7620147646226622,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.03494858507255763,MODERATE,You think current AI has reasonable but limited capability.
H_0848,0.126226785126024,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.1852095108544312,HIGH,You pick up new technology quickly and find it intuitive.,1.6655952074059446,HIGH,You actively seek out and adopt useful new technology tools.,1.4339003154757828,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.22784913082166433,MODERATE,You think current AI has reasonable but limited capability.
H_0849,1.1031242113149566,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.7050197263808065,HIGH,You pick up new technology quickly and find it intuitive.,1.7139277362280905,HIGH,You actively seek out and adopt useful new technology tools.,1.6885172817730365,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.40901852081279977,MODERATE,You think current AI has reasonable but limited capability.
H_0850,0.874426267700588,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.4581442815359762,MODERATE,You find most apps usable but sometimes need time to learn.,1.8606526579375708,HIGH,You actively seek out and adopt useful new technology tools.,1.7486584362070672,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.5072604489795098,HIGH,You believe current AI is capable of complex information tasks.
H_0851,-0.22159325633399327,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-1.0961946022065132,LOW,You find new technology interfaces difficult and frustrating.,-0.9883961775058783,LOW,You rarely choose to adopt new digital tools in daily life.,-0.8225804848376234,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.9027859266114794,LOW,You doubt that current AI handles complex real-world tasks well.
H_0852,-0.8339012213848107,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.631544419475276,LOW,You find new technology interfaces difficult and frustrating.,-0.3956364411603311,MODERATE,You sometimes try new technology when it seems relevant.,-1.1995148536849682,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.40172244864704204,MODERATE,You think current AI has reasonable but limited capability.
H_0853,-0.6599003144734756,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.23744878420255,LOW,You find new technology interfaces difficult and frustrating.,-0.7132331041411616,LOW,You rarely choose to adopt new digital tools in daily life.,-0.7850214563901908,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.2281253425262165,MODERATE,You think current AI has reasonable but limited capability.
H_0854,0.3342297234579452,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.8374129379669121,HIGH,You pick up new technology quickly and find it intuitive.,-1.3467611658999863,LOW,You rarely choose to adopt new digital tools in daily life.,-0.44338368663434347,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.2583825185821578,LOW,You doubt that current AI handles complex real-world tasks well.
H_0855,0.8070530907397533,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.9551866686476431,HIGH,You pick up new technology quickly and find it intuitive.,0.26603614568897965,MODERATE,You sometimes try new technology when it seems relevant.,-1.4973043528606593,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.06366151386416798,MODERATE,You think current AI has reasonable but limited capability.
H_0856,0.1396131312488207,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.7878259169978886,HIGH,You pick up new technology quickly and find it intuitive.,-0.5525905538520806,LOW,You rarely choose to adopt new digital tools in daily life.,-0.09491858338803576,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.19814566848999204,MODERATE,You think current AI has reasonable but limited capability.
H_0857,-2.321506158059871,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.8951982409988344,LOW,You find new technology interfaces difficult and frustrating.,-1.3645402599876215,LOW,You rarely choose to adopt new digital tools in daily life.,-2.0143208594157054,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.2881263087934516,MODERATE,You think current AI has reasonable but limited capability.
H_0858,-1.08180950752845,LOW,You are skeptical that AI tools genuinely improve task performance.,0.036623346799331526,MODERATE,You find most apps usable but sometimes need time to learn.,-0.269493635314878,MODERATE,You sometimes try new technology when it seems relevant.,0.3268138713963634,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.4072358049504029,MODERATE,You think current AI has reasonable but limited capability.
H_0859,-0.2551607119214793,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.6872888633763425,HIGH,You pick up new technology quickly and find it intuitive.,-1.4661228440074774,LOW,You rarely choose to adopt new digital tools in daily life.,-0.23827425527621654,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.5076341610550121,LOW,You doubt that current AI handles complex real-world tasks well.
H_0860,1.7953572993779785,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.8589709290001881,HIGH,You pick up new technology quickly and find it intuitive.,0.9415752169082637,HIGH,You actively seek out and adopt useful new technology tools.,0.39028035504731934,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.6654899014446074,HIGH,You believe current AI is capable of complex information tasks.
H_0861,-0.05576757541499784,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.2620090165147684,HIGH,You pick up new technology quickly and find it intuitive.,0.2725555192431744,MODERATE,You sometimes try new technology when it seems relevant.,-0.7375522935053931,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,1.1367718598368632,HIGH,You believe current AI is capable of complex information tasks.
H_0862,1.3680157062384295,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.5751072957322028,HIGH,You pick up new technology quickly and find it intuitive.,1.3033858597408357,HIGH,You actively seek out and adopt useful new technology tools.,0.97510761539857,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.6473352571995798,HIGH,You believe current AI is capable of complex information tasks.
H_0863,-0.31065730358990234,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.15000117306702795,MODERATE,You find most apps usable but sometimes need time to learn.,-0.33609882805406593,MODERATE,You sometimes try new technology when it seems relevant.,-0.5153838968108985,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,1.4437548191190883,HIGH,You believe current AI is capable of complex information tasks.
H_0864,-0.9579955668056247,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.3431194080051085,LOW,You find new technology interfaces difficult and frustrating.,-0.7508552072494774,LOW,You rarely choose to adopt new digital tools in daily life.,-0.9911839732416006,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.5476278187646797,HIGH,You believe current AI is capable of complex information tasks.
H_0865,0.6191477951153214,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-1.0300213752833434,LOW,You find new technology interfaces difficult and frustrating.,0.39383420237753736,MODERATE,You sometimes try new technology when it seems relevant.,-0.3361852623945131,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.3414539600383663,MODERATE,You think current AI has reasonable but limited capability.
H_0866,-1.8805884570452127,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.9574639595342472,LOW,You find new technology interfaces difficult and frustrating.,-0.3056674304392517,MODERATE,You sometimes try new technology when it seems relevant.,-0.689394596209448,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.27145247071334117,MODERATE,You think current AI has reasonable but limited capability.
H_0867,-0.7204609927331873,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.8698804492216823,LOW,You find new technology interfaces difficult and frustrating.,-0.950565268808534,LOW,You rarely choose to adopt new digital tools in daily life.,-0.405400730912387,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.6233226536743779,HIGH,You believe current AI is capable of complex information tasks.
H_0868,1.6970358598293307,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.16051950776364826,MODERATE,You find most apps usable but sometimes need time to learn.,-0.27829393415258236,MODERATE,You sometimes try new technology when it seems relevant.,-0.3306441884823487,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.508335046716701,HIGH,You believe current AI is capable of complex information tasks.
H_0869,-1.421849682414962,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.8295998899524792,LOW,You find new technology interfaces difficult and frustrating.,0.29895555227121523,MODERATE,You sometimes try new technology when it seems relevant.,-0.4496517661874855,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.016107934929049373,MODERATE,You think current AI has reasonable but limited capability.
H_0870,0.5970575936642818,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.95530495439117,HIGH,You pick up new technology quickly and find it intuitive.,-0.33949078393614013,MODERATE,You sometimes try new technology when it seems relevant.,-0.7928875204329241,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.5061048848117415,LOW,You doubt that current AI handles complex real-world tasks well.
H_0871,2.6346363159235895,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.2128218177182506,HIGH,You pick up new technology quickly and find it intuitive.,1.006914133055281,HIGH,You actively seek out and adopt useful new technology tools.,1.4717247394835402,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.9265315091903632,HIGH,You believe current AI is capable of complex information tasks.
H_0872,-0.9182397389802078,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.17407817847120444,MODERATE,You find most apps usable but sometimes need time to learn.,-0.7175133192771583,LOW,You rarely choose to adopt new digital tools in daily life.,-0.12675080759838783,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.6621251451681482,LOW,You doubt that current AI handles complex real-world tasks well.
H_0873,-0.976227432455706,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.09356645803880075,MODERATE,You find most apps usable but sometimes need time to learn.,0.0016645991354084025,MODERATE,You sometimes try new technology when it seems relevant.,-0.48454359941562225,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.6627545969913601,HIGH,You believe current AI is capable of complex information tasks.
H_0874,-1.3004736071499032,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.5111905697237582,LOW,You find new technology interfaces difficult and frustrating.,-2.0015893448780777,LOW,You rarely choose to adopt new digital tools in daily life.,-1.7794839934831974,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.9981242770210621,LOW,You doubt that current AI handles complex real-world tasks well.
H_0875,1.335671522439082,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.99151263571669,HIGH,You pick up new technology quickly and find it intuitive.,0.437990651155245,MODERATE,You sometimes try new technology when it seems relevant.,1.531991794372056,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.1268688914792535,HIGH,You believe current AI is capable of complex information tasks.
H_0876,-0.8040631015095965,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.6103022599269068,LOW,You find new technology interfaces difficult and frustrating.,-0.5227127272737006,LOW,You rarely choose to adopt new digital tools in daily life.,-1.0360641451548556,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,1.9665876725494682,HIGH,You believe current AI is capable of complex information tasks.
H_0877,-0.21019056686977255,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.40865512114148644,MODERATE,You find most apps usable but sometimes need time to learn.,0.09627036304684007,MODERATE,You sometimes try new technology when it seems relevant.,-0.4807139859980196,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.35243405611525,MODERATE,You think current AI has reasonable but limited capability.
H_0878,0.2681351845892755,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.3651092190379872,HIGH,You pick up new technology quickly and find it intuitive.,-0.5240827542103468,LOW,You rarely choose to adopt new digital tools in daily life.,0.17558688513001222,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.3325356977252554,MODERATE,You think current AI has reasonable but limited capability.
H_0879,-0.10184836963744207,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.7677717843003505,LOW,You find new technology interfaces difficult and frustrating.,-0.4661144310221278,MODERATE,You sometimes try new technology when it seems relevant.,0.19434466093232897,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.9321868741904598,LOW,You doubt that current AI handles complex real-world tasks well.
H_0880,0.4546416557785285,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.851009170060489,HIGH,You pick up new technology quickly and find it intuitive.,0.2406539774364285,MODERATE,You sometimes try new technology when it seems relevant.,1.3044171726323555,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.2995384769532563,HIGH,You believe current AI is capable of complex information tasks.
H_0881,-0.5451876656677226,LOW,You are skeptical that AI tools genuinely improve task performance.,0.27780936640766374,MODERATE,You find most apps usable but sometimes need time to learn.,-0.04264927601983677,MODERATE,You sometimes try new technology when it seems relevant.,-0.28870343034276574,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.2723269398413413,LOW,You doubt that current AI handles complex real-world tasks well.
H_0882,-1.0003675063807147,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.20304746278805555,MODERATE,You find most apps usable but sometimes need time to learn.,-1.0575523957567337,LOW,You rarely choose to adopt new digital tools in daily life.,-0.23933207234171883,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.5290474360250863,LOW,You doubt that current AI handles complex real-world tasks well.
H_0883,2.053901770290655,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.7374837365493103,HIGH,You pick up new technology quickly and find it intuitive.,-0.32198280297424,MODERATE,You sometimes try new technology when it seems relevant.,-0.03675049967657999,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.1525998705250983,MODERATE,You think current AI has reasonable but limited capability.
H_0884,-0.18278206317409296,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.9548969705292235,HIGH,You pick up new technology quickly and find it intuitive.,0.09204705706946704,MODERATE,You sometimes try new technology when it seems relevant.,-1.9695286447255491,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.0275594881810552,LOW,You doubt that current AI handles complex real-world tasks well.
H_0885,-1.717527898160016,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.518913682350949,LOW,You find new technology interfaces difficult and frustrating.,-0.584123380571996,LOW,You rarely choose to adopt new digital tools in daily life.,-1.3847173205730414,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.45613116984155955,MODERATE,You think current AI has reasonable but limited capability.
H_0886,0.8912033209623917,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.361640811798353,HIGH,You pick up new technology quickly and find it intuitive.,1.0226911947347654,HIGH,You actively seek out and adopt useful new technology tools.,0.5864184142629613,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.2489877061251061,MODERATE,You think current AI has reasonable but limited capability.
H_0887,1.7186819130417321,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.1313450476765028,HIGH,You pick up new technology quickly and find it intuitive.,0.6796363300790886,HIGH,You actively seek out and adopt useful new technology tools.,0.5055858360202735,HIGH,You feel enthusiastic and positive about AI-assisted activities.,2.7392353659399875,HIGH,You believe current AI is capable of complex information tasks.
H_0888,-0.32969587826718494,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.44838425151442496,MODERATE,You find most apps usable but sometimes need time to learn.,-0.42211419753685725,MODERATE,You sometimes try new technology when it seems relevant.,-0.11349787723657029,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.4238346494517724,LOW,You doubt that current AI handles complex real-world tasks well.
H_0889,0.6932897069984245,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.670377440322661,HIGH,You pick up new technology quickly and find it intuitive.,2.2170575721999084,HIGH,You actively seek out and adopt useful new technology tools.,0.3835584552668705,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.0189906131849495,HIGH,You believe current AI is capable of complex information tasks.
H_0890,0.28857879703973777,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.5644494817227194,HIGH,You pick up new technology quickly and find it intuitive.,-0.30632606528746675,MODERATE,You sometimes try new technology when it seems relevant.,1.2265282373956075,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.108513076351451,HIGH,You believe current AI is capable of complex information tasks.
H_0891,0.15737176609836637,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.4248410972972282,MODERATE,You find most apps usable but sometimes need time to learn.,-0.048812358138212414,MODERATE,You sometimes try new technology when it seems relevant.,1.1767403748989176,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.9512853903282513,HIGH,You believe current AI is capable of complex information tasks.
H_0892,0.7054541064288647,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.5531610731440141,HIGH,You pick up new technology quickly and find it intuitive.,-1.555486026299098,LOW,You rarely choose to adopt new digital tools in daily life.,-0.7251196179233855,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.06356721803099138,MODERATE,You think current AI has reasonable but limited capability.
H_0893,-1.6317898739034458,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.325109656358685,LOW,You find new technology interfaces difficult and frustrating.,0.4823273107937703,MODERATE,You sometimes try new technology when it seems relevant.,-0.38426578926608373,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.6640543918791475,LOW,You doubt that current AI handles complex real-world tasks well.
H_0894,0.8633471054545985,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.41115254639767634,MODERATE,You find most apps usable but sometimes need time to learn.,1.147254325424183,HIGH,You actively seek out and adopt useful new technology tools.,1.4185850368805568,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.20543108723758774,MODERATE,You think current AI has reasonable but limited capability.
H_0895,-0.6120662334111107,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.1726017510868854,LOW,You find new technology interfaces difficult and frustrating.,0.2829133579740379,MODERATE,You sometimes try new technology when it seems relevant.,0.8465231040102742,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.7492473010172699,LOW,You doubt that current AI handles complex real-world tasks well.
